x0,x1,x2
0.3418094506,0.8243749917,0.5613614891881584
0.34180943671018094,0.8243750024866456,0.5713621709615838
0.3418093117018092,0.8243750995664569,0.6613683069224119
0.3418090120976443,0.8243753322350005,0.8770835652627207
0.3418090742347043,0.8243752839801999,0.832344828210954
0.3418090834663649,0.8243752768110171,0.8256980246044308
0.3418091062899093,0.8243752590865611,0.8092650528362288
0.3418090853000003,0.8243752753870406,0.8243778054976759
0.3422906182335384,0.8240049995469904,0.8206512645614394
0.3418094488865395,0.8243749958063477,0.8243749917334912
0.3418094488865395,0.8243749958063477,0.8243749917334912
0.3418094488865395,0.8243749958063477,0.8243749917334912
0.3418094488865395,0.8243749958063477,0.8243749917334912
0.3418094488865395,0.8243749958063477,0.8243749917334912
0.3418094488865395,0.8243749958063477,0.8243749917334912
0.3418094488865395,0.8243749958063477,0.8243749917334912
0.3418094488865395,0.8243749958063477,0.8243749917334912
0.3418094488865395,0.8243749958063477,0.8243749917334912
0.3418094488865395,0.8243749958063477,0.8243749917334912
0.3418094488865395,0.8243749958063477,0.8243749917334912
0.3418094488865395,0.8243749958063477,0.8243749917334912
0.3418094488865395,0.8243749958063477,0.8243749917334912
0.3418094488865395,0.8243749958063477,0.8243749917334912
0.3418094488865395,0.8243749958063477,0.8243749917334912
0.3418094488865395,0.8243749958063477,0.8243749917334912
0.3418094488865395,0.8243749958063477,0.8243749917334912
0.3418094488865395,0.8243749958063477,0.8243749917334912
0.3418094488865395,0.8243749958063477,0.8243749917334912
0.3418094488865395,0.8243749958063477,0.8243749917334912
0.3418094488865395,0.8243749958063477,0.8243749917334912
0.3418094488865395,0.8243749958063477,0.8243749917334912
0.3418094488865395,0.8243749958063477,0.8243749917334912
0.3418094488865395,0.8243749958063477,0.8243749917334912
0.3418094488865395,0.8243749958063477,0.8243749917334912
0.3418094488865395,0.8243749958063477,0.8243749917334912
0.3418094488865395,0.8243749958063477,0.8243749917334912
0.3418094488865395,0.8243749958063477,0.8243749917334912
0.3418094488865395,0.8243749958063477,0.8243749917334912
0.3418094488865395,0.8243749958063477,0.8243749917334912
0.3418094488865395,0.8243749958063477,0.8243749917334912
0.3418094488865395,0.8243749958063477,0.8243749917334912
0.3418094488865395,0.8243749958063477,0.8243749917334912
0.3418094488865395,0.8243749958063477,0.8243749917334912
0.3418094488865395,0.8243749958063477,0.8243749917334912
0.3418094488865395,0.8243749958063477,0.8243749917334912
0.3418094488865395,0.8243749958063477,0.8243749917334912
0.3418094488865395,0.8243749958063477,0.8243749917334912
0.3418094488865395,0.8243749958063477,0.8243749917334912
