x0,x1,x2
0.56097155701173,0.3418094533,0.8243749805
0.5509722194324806,0.341809300059582,0.824375563655144
0.46097818121923684,0.3418079208958199,0.82438081205144
0.31254240541392736,0.3418056461091001,0.824389468733498
0.33718863124428716,0.3418060238139149,0.8243880313809475
0.34106102409834904,0.341806083158556,0.8243878055454065
0.35305273981043783,0.3418062669322824,0.8243871061960097
0.3418075916979632,0.341806094599747,0.8243877620060487
0.34292339767803787,0.3455136953180504,0.8104171726809615
0.3418086140676319,0.34180949173023895,0.8243749612978298
0.34273789350043476,0.34179089518667344,0.8244449072164216
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
0.3418094484109927,0.341809475033536,0.8243750240980068
