x0,x1
0.3418094363,0.5613614896880889
0.341810160452249,0.5713621971069606
0.34181667782249003,0.6613685638768055
0.3418322977329693,0.8770830836154558
0.3418290582254188,0.8323447468391134
0.34182857693435675,0.8256980077015414
0.3418273870231701,0.8092650633190679
0.3418284813382767,0.8243778040723052
0.31695660041480167,0.8230598426392228
0.341809606537302,0.8243768038962502
0.34193405746216066,0.8220001209829149
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
0.3418097007200302,0.8243750052556937
